Time[s],Voltage[V],Current[A],OverVoltage,OverPower,,Current (A),,Power (w),,,,,,,,
71.9,276.1712036,-64.73379517,FALSE,FALSE,,64.73379517,,17877.61013,,,,,,,,
72,275.5268555,-67.29188538,FALSE,FALSE,,67.29188538,,18540.72158,,,,,,,,
72.1,274.8735809,-69.6098175,FALSE,FALSE,,69.6098175,,19133.89981,,,,,,,,
72.2,274.4219666,-70.74864197,FALSE,FALSE,,70.74864197,,19414.98146,,,,,,,,
72.3,273.8397369,-73.45344543,FALSE,FALSE,,73.45344543,,20114.47218,,,,,,,,
72.4,273.6810455,-73.59329224,FALSE,FALSE,,73.59329224,,20141.08916,,,,,,,,
72.5,272.9857788,-75.91621399,FALSE,FALSE,,75.91621399,,20724.0468,,,,,,,,
72.6,271.9143066,-80.26060486,FALSE,FALSE,,80.26060486,,21824.00672,,,,,,,,
72.7,271.024231,-83.41596985,FALSE,FALSE,,83.41596985,,22607.74908,,,,,,,,
72.8,271.15242,-83.21231079,FALSE,FALSE,,83.21231079,,22563.21945,,,,,,,,
72.9,273.0901794,-73.81723022,FALSE,FALSE,,73.81723022,,20158.76065,,,,,,,,
73,280.4036102,-43.50219727,FALSE,FALSE,,43.50219727,,12198.17317,,,,,,,,
73.1,280.732605,-42.22703552,FALSE,FALSE,,42.22703552,,11854.50568,,,,,,,,
73.2,288.3839417,-10.3649292,FALSE,FALSE,,10.3649292,,2989.079137,,,,,,,,
73.3,291.2579956,1.081069946,FALSE,FALSE,,-1.081069946,,-314.8702657,,,,,,,,
73.4,291.3651581,0.79977417,FALSE,FALSE,,-0.79977417,,-233.0263274,,,,,,,,
73.5,291.4310455,0.670059204,FALSE,FALSE,,-0.670059204,,-195.2760544,,,,,,,,
73.6,291.5550232,0.622009277,FALSE,FALSE,,-0.622009277,,-181.3499293,,,,,,,,
73.7,291.6449738,0.578186035,FALSE,FALSE,,-0.578186035,,-168.625051,,,,,,,,
73.8,291.724823,0.52394104,FALSE,FALSE,,-0.52394104,,-152.8466072,,,,,,,,
73.9,291.8314667,0.623947144,FALSE,FALSE,,-0.623947144,,-182.08741,,,,,,,,
74,291.8930969,0.526748657,FALSE,FALSE,,-0.526748657,,-153.7542969,,,,,,,,
74.1,291.9398651,0.428375244,FALSE,FALSE,,-0.428375244,,-125.059811,,,,,,,,
74.2,291.9818726,0.287231445,FALSE,FALSE,,-0.287231445,,-83.86637526,,,,,,,,
74.3,292.0333405,0.161499023,FALSE,FALSE,,-0.161499023,,-47.16309929,,,,,,,,
74.4,292.1133575,0.347045898,FALSE,FALSE,,-0.347045898,,-101.3767426,,,,,,,,
74.5,291.5711212,-2.209747314,FALSE,FALSE,,2.209747314,,644.2985021,,,,,,,,
74.6,282.8351898,-39.98181152,FALSE,FALSE,,39.98181152,,11308.26325,,,,,,,,
74.7,277.5162201,-61.22155762,FALSE,FALSE,,61.22155762,,16989.97526,,,,,,,,
74.8,276.9713898,-63.23078918,FALSE,FALSE,,63.23078918,,17513.11956,,,,,,,,
74.9,276.1945953,-66.17106628,FALSE,FALSE,,66.17106628,,18276.09088,,,,,,,,
75,275.1579437,-69.82022095,FALSE,FALSE,,69.82022095,,19211.58843,,,,,,,,
75.1,274.9933014,-70.33441162,FALSE,FALSE,,70.33441162,,19341.49205,,,,,,,,
75.2,275.5041962,-67.06063843,FALSE,FALSE,,67.06063843,,18475.48728,,,,,,,,
75.3,274.4979401,-70.80282593,FALSE,FALSE,,70.80282593,,19435.22987,,,,,,,,
75.4,273.5931702,-74.4491272,FALSE,FALSE,,74.4491272,,20368.77273,,,,,,,,
75.5,273.5137787,-74.21879578,FALSE,FALSE,,74.21879578,,20299.86328,,,,,,,,
75.6,272.8521423,-77.33854675,FALSE,FALSE,,77.33854675,,21101.98817,,,,,,,,
75.7,272.1352844,-79.71781921,FALSE,FALSE,,79.71781921,,21694.03141,,,,,,,,
75.8,272.1087036,-79.44830322,FALSE,FALSE,,79.44830322,,21618.57479,,,,,,,,
75.9,272.2591553,-78.10700989,FALSE,FALSE,,78.10700989,,21265.34853,,,,,,,,
76,272.3928375,-77.22540283,FALSE,FALSE,,77.22540283,,21035.64661,,,,,,,,
76.1,271.8981018,-79.14170837,FALSE,FALSE,,79.14170837,,21518.48028,,,,,,,,
76.2,271.0133972,-82.24281311,FALSE,FALSE,,82.24281311,,22288.90418,,,,,,,,
76.3,271.0177765,-82.18962097,FALSE,FALSE,,82.18962097,,22274.84833,,,,,,,,
76.4,270.4082947,-84.89811707,FALSE,FALSE,,84.89811707,,22957.15506,,,,,,,,
76.5,271.0172729,-81.85389709,FALSE,FALSE,,81.85389709,,22183.81997,,,,,,,,
76.6,270.1968994,-85.04798889,FALSE,FALSE,,85.04798889,,22979.7029,,,,,,,,
76.7,269.483963,-87.17362976,FALSE,FALSE,,87.17362976,,23491.89522,,,,,,,,
76.8,267.9979858,-92.72848511,FALSE,FALSE,,92.72848511,,24851.04724,,,,,,,,
76.9,267.4254608,-95.57080078,FALSE,FALSE,,95.57080078,,25558.06544,,,,,,,,
77,267.1510925,-96.39001465,FALSE,FALSE,,96.39001465,,25750.69772,,,,,,,,
77.1,267.2611084,-94.80274963,FALSE,FALSE,,94.80274963,,25337.08795,,,,,,,,
77.2,265.4543304,-102.8539429,FALSE,FALSE,,102.8539429,,27303.02454,,,,,,,,
77.3,265.4751892,-101.6973877,FALSE,FALSE,,101.6973877,,26998.13324,,,,,,,,
77.4,264.0364838,-107.7658997,FALSE,FALSE,,107.7658997,,28454.12922,,,,,,,,
77.5,264.2859497,-106.3624878,FALSE,FALSE,,106.3624878,,28110.1111,,,,,,,,
77.6,263.7227325,-107.2836456,FALSE,FALSE,,107.2836456,,28293.13618,,,,,,,,
77.7,262.3897858,-113.2932739,FALSE,FALSE,,113.2932739,,29726.99787,,,,,,,,
77.8,262.0770111,-115.4283447,FALSE,FALSE,,115.4283447,,30251.11558,,,,,,,,
77.9,261.1822205,-118.1996613,FALSE,FALSE,,118.1996613,,30871.64998,,,,,,,,
78,261.7843475,-114.8657684,FALSE,FALSE,,114.8657684,,30070.06024,,,,,,,,
78.1,259.4401398,-124.2211304,FALSE,FALSE,,124.2211304,,32227.94743,,,,,,,,
78.2,259.0119629,-125.7978363,FALSE,FALSE,,125.7978363,,32583.14451,,,,,,,,
78.3,258.0171967,-129.3719482,FALSE,FALSE,,129.3719482,,33380.18741,,,,,,,,
78.4,257.3442993,-131.3882599,FALSE,FALSE,,131.3882599,,33812.01968,,,,,,,,
78.5,256.4873047,-134.3514404,FALSE,FALSE,,134.3514404,,34459.43884,,,,,,,,
78.6,256.0972595,-135.4398193,FALSE,FALSE,,135.4398193,,34685.76656,,,,,,,,
78.7,255.7213287,-136.3473206,FALSE,FALSE,,136.3473206,,34866.91798,,,,,,,,
78.8,255.3688965,-137.2063599,FALSE,FALSE,,137.2063599,,35038.23671,,,,,,,,
78.9,254.9076843,-138.6228333,FALSE,FALSE,,138.6228333,,35336.02542,,,,,,,,
79,255.1800385,-137.131012,FALSE,FALSE,,137.131012,,34993.09691,,,,,,,,
79.1,254.0685272,-141.537674,FALSE,FALSE,,141.537674,,35960.26837,,,,,,,,
79.2,288.4038544,3.493453979,FALSE,FALSE,,-3.493453979,,-1007.525593,,,,,,,,
79.3,288.8456573,3.126205444,FALSE,FALSE,,-3.126205444,,-902.9908666,,,,,,,,
79.4,289.1265411,2.827514648,FALSE,FALSE,,-2.827514648,,-817.5095303,,,,,,,,
79.5,289.3891907,2.902923584,FALSE,FALSE,,-2.902923584,,-840.0747066,,,,,,,,
79.6,289.5835571,2.936782837,FALSE,FALSE,,-2.936782837,,-850.4440204,,,,,,,,
79.7,289.6903687,2.496139526,FALSE,FALSE,,-2.496139526,,-723.1075796,,,,,,,,
79.8,289.9141693,2.729141235,FALSE,FALSE,,-2.729141235,,-791.2167142,,,,,,,,
79.9,289.962677,2.159423828,FALSE,FALSE,,-2.159423828,,-626.152314,,,,,,,,
80,290.0217743,1.807296753,FALSE,FALSE,,-1.807296753,,-524.155411,,,,,,,,
80.1,290.1569672,1.872787476,FALSE,FALSE,,-1.872787476,,-543.4023341,,,,,,,,
80.2,290.2266693,1.679275513,FALSE,FALSE,,-1.679275513,,-487.3705389,,,,,,,,
80.3,290.2894745,1.510070801,FALSE,FALSE,,-1.510070801,,-438.3576592,,,,,,,,
80.4,290.4066162,1.583709717,FALSE,FALSE,,-1.583709717,,-459.9197799,,,,,,,,
80.5,290.4741821,1.410522461,FALSE,FALSE,,-1.410522461,,-409.7203582,,,,,,,,
80.6,289.3885803,-3.461624146,FALSE,FALSE,,3.461624146,,1001.754497,,,,,,,,
80.7,280.0372314,-43.76502991,FALSE,FALSE,,43.76502991,,12255.83781,,,,,,,,
80.8,280.1499939,-42.93803406,FALSE,FALSE,,42.93803406,,12029.08998,,,,,,,,
80.9,277.2328796,-55.09094238,FALSE,FALSE,,55.09094238,,15273.0206,,,,,,,,
81,280.3481598,-41.54681396,FALSE,FALSE,,41.54681396,,11647.57284,,,,,,,,
81.1,281.0314789,-38.5665741,FALSE,FALSE,,38.5665741,,10838.42135,,,,,,,,
81.2,281.5274658,-36.63357544,FALSE,FALSE,,36.63357544,,10313.35766,,,,,,,,
81.3,281.8898163,-34.92573547,FALSE,FALSE,,34.92573547,,9845.209156,,,,,,,,
81.4,281.6986694,-35.75642395,FALSE,FALSE,,35.75642395,,10072.53705,,,,,,,,
81.5,281.6639557,-35.92492676,FALSE,FALSE,,35.92492676,,10118.75698,,,,,,,,
81.6,281.9100037,-34.91688538,FALSE,FALSE,,34.91688538,,9843.419284,,,,,,,,
81.7,286.9692383,-13.33503723,FALSE,FALSE,,13.33503723,,3826.745477,,,,,,,,
81.8,283.4744415,-28.93496704,FALSE,FALSE,,28.93496704,,8202.323623,,,,,,,,
81.9,281.2576294,-38.50775146,FALSE,FALSE,,38.50775146,,10830.59889,,,,,,,,
82,281.134552,-38.88195801,FALSE,FALSE,,38.88195801,,10931.06185,,,,,,,,
82.1,286.15979,-17.0426178,FALSE,FALSE,,17.0426178,,4876.911931,,,,,,,,
82.2,288.0925751,-9.23449707,FALSE,FALSE,,9.23449707,,2660.39004,,,,,,,,
82.3,283.5926361,-29.1937561,FALSE,FALSE,,29.1937561,,8279.134251,,,,,,,,
82.4,288.3658905,-8.496612549,FALSE,FALSE,,8.496612549,,2450.133244,,,,,,,,
82.5,283.2932587,-30.55503845,FALSE,FALSE,,30.55503845,,8656.036412,,,,,,,,
82.6,280.0560608,-44.67955017,FALSE,FALSE,,44.67955017,,12512.77882,,,,,,,,
82.7,279.9230042,-44.75619507,FALSE,FALSE,,44.75619507,,12528.28858,,,,,,,,
82.8,278.8750763,-49.17961121,FALSE,FALSE,,49.17961121,,13714.96783,,,,,,,,
82.9,278.2133942,-51.66963196,FALSE,FALSE,,51.66963196,,14375.18368,,,,,,,,
83,272.5027466,-76.61190796,FALSE,FALSE,,76.61190796,,20876.95534,,,,,,,,
83.1,271.2119598,-81.14916992,FALSE,FALSE,,81.14916992,,22008.62541,,,,,,,,
83.2,270.2857208,-84.88528442,FALSE,FALSE,,84.88528442,,22943.28029,,,,,,,,
83.3,268.722702,-90.86297607,FALSE,FALSE,,90.86297607,,24416.94444,,,,,,,,
83.4,270.4592133,-81.84944153,FALSE,FALSE,,81.84944153,,22136.93556,,,,,,,,
83.5,268.6823273,-88.61659241,FALSE,FALSE,,88.61659241,,23809.71228,,,,,,,,
83.6,268.9325256,-87.67059326,FALSE,FALSE,,87.67059326,,23577.47407,,,,,,,,
83.7,267.6448212,-93.18519592,FALSE,FALSE,,93.18519592,,24940.5351,,,,,,,,
83.8,268.3316345,-89.3480835,FALSE,FALSE,,89.3480835,,23974.91729,,,,,,,,
83.9,266.914566,-95.35079956,FALSE,FALSE,,95.35079956,,25450.51729,,,,,,,,
84,266.4585724,-96.95610046,FALSE,FALSE,,96.95610046,,25834.78411,,,,,,,,
84.1,266.6166382,-96.1693573,FALSE,FALSE,,96.1693573,,25640.35074,,,,,,,,
84.2,270.2777557,-77.99487305,FALSE,FALSE,,77.99487305,,21080.27925,,,,,,,,
84.3,287.8868408,-3.3881073,FALSE,FALSE,,3.3881073,,975.3915069,,,,,,,,
84.4,289.6394501,1.598358154,FALSE,FALSE,,-1.598358154,,-462.9475768,,,,,,,,
84.5,287.7393646,-8.851852417,FALSE,FALSE,,8.851852417,,2547.02639,,,,,,,,
84.6,276.9091034,-55.09791565,FALSE,FALSE,,55.09791565,,15257.11442,,,,,,,,
84.7,270.0298615,-82.72793579,FALSE,FALSE,,82.72793579,,22339.01304,,,,,,,,
84.8,268.4304962,-89.83988953,FALSE,FALSE,,89.83988953,,24115.76613,,,,,,,,
84.9,268.0634308,-91.43037415,FALSE,FALSE,,91.43037415,,24509.13977,,,,,,,,
85,266.1012573,-98.37760925,FALSE,FALSE,,98.37760925,,26178.40551,,,,,,,,
85.1,265.4886932,-99.80018616,FALSE,FALSE,,99.80018616,,26495.82101,,,,,,,,
85.2,264.8492737,-102.5508575,FALSE,FALSE,,102.5508575,,27160.52014,,,,,,,,
85.3,265.3078003,-99.94003296,FALSE,FALSE,,99.94003296,,26514.87031,,,,,,,,
85.4,265.410141,-98.52279663,FALSE,FALSE,,98.52279663,,26148.94934,,,,,,,,
85.5,275.3309937,-56.41764832,FALSE,FALSE,,56.41764832,,15533.52717,,,,,,,,
85.6,280.2428436,-36.04199219,FALSE,FALSE,,36.04199219,,10100.51038,,,,,,,,
85.7,279.5697937,-39.48121643,FALSE,FALSE,,39.48121643,,11037.75553,,,,,,,,
85.8,279.6238403,-39.41729736,FALSE,FALSE,,39.41729736,,11022.01606,,,,,,,,
85.9,279.600174,-40.00741577,FALSE,FALSE,,40.00741577,,11186.08041,,,,,,,,
86,279.469696,-40.86909485,FALSE,FALSE,,40.86909485,,11421.67351,,,,,,,,
86.1,284.8267822,-18.32298279,FALSE,FALSE,,18.32298279,,5218.876228,,,,,,,,
86.2,289.7067413,2.007080078,FALSE,FALSE,,-2.007080078,,-581.464629,,,,,,,,
86.3,289.7521057,1.643890381,FALSE,FALSE,,-1.643890381,,-476.3206994,,,,,,,,
86.4,289.9470215,1.709030151,FALSE,FALSE,,-1.709030151,,-495.528202,,,,,,,,
86.5,290.1123352,1.910293579,FALSE,FALSE,,-1.910293579,,-554.1997312,,,,,,,,
86.6,290.1060028,1.44619751,FALSE,FALSE,,-1.44619751,,-419.5505788,,,,,,,,
86.7,290.1806335,1.302368164,FALSE,FALSE,,-1.302368164,,-377.922019,,,,,,,,
86.8,290.2907104,1.404953003,FALSE,FALSE,,-1.404953003,,-407.8448054,,,,,,,,
86.9,290.3445892,1.216827393,FALSE,FALSE,,-1.216827393,,-353.2992495,,,,,,,,
87,290.3733673,1.005889893,FALSE,FALSE,,-1.005889893,,-292.0836353,,,,,,,,
87.1,290.4314575,0.932830811,FALSE,FALSE,,-0.932830811,,-270.9234119,,,,,,,,
87.2,290.4542847,0.672576904,FALSE,FALSE,,-0.672576904,,-195.3528436,,,,,,,,
87.3,290.5537567,0.790634155,FALSE,FALSE,,-0.790634155,,-229.721724,,,,,,,,
87.4,290.5627899,0.523284912,FALSE,FALSE,,-0.523284912,,-152.047124,,,,,,,,
87.5,290.6390991,0.626708984,FALSE,FALSE,,-0.626708984,,-182.1461346,,,,,,,,
87.6,290.7319641,0.725189209,FALSE,FALSE,,-0.725189209,,-210.8356831,,,,,,,,
87.7,290.7454224,0.547485352,FALSE,FALSE,,-0.547485352,,-159.1788598,,,,,,,,
87.8,290.7659454,0.337554932,FALSE,FALSE,,-0.337554932,,-98.14947883,,,,,,,,
87.9,287.3753357,-14.51451111,FALSE,FALSE,,14.51451111,,4171.112502,,,,,,,,
88,288.2482452,-10.69462585,FALSE,FALSE,,10.69462585,,3082.707136,,,,,,,,
88.1,288.5708466,-9.474365234,FALSE,FALSE,,9.474365234,,2734.025596,,,,,,,,
88.2,290.5530853,-0.99395752,FALSE,FALSE,,0.99395752,,288.797424,,,,,,,,
88.3,289.4100037,-6.307113647,FALSE,FALSE,,6.307113647,,1825.341784,,,,,,,,
88.4,289.2224884,-7.232894897,FALSE,FALSE,,7.232894897,,2091.915861,,,,,,,,
88.5,289.0572357,-7.960281372,FALSE,FALSE,,7.960281372,,2300.976929,,,,,,,,
88.6,287.8928375,-13.41911316,FALSE,FALSE,,13.41911316,,3863.266564,,,,,,,,
88.7,282.1470337,-38.01177979,FALSE,FALSE,,38.01177979,,10724.91091,,,,,,,,
88.8,274.6027985,-70.35960388,FALSE,FALSE,,70.35960388,,19320.94412,,,,,,,,
88.9,274.5473938,-69.16412354,FALSE,FALSE,,69.16412354,,18988.82986,,,,,,,,
89,274.8545837,-67.48780823,FALSE,FALSE,,67.48780823,,18549.33344,,,,,,,,
89.1,275.6564484,-63.7702179,FALSE,FALSE,,63.7702179,,17578.67178,,,,,,,,
89.2,275.0503845,-65.77059937,FALSE,FALSE,,65.77059937,,18090.22865,,,,,,,,
89.3,274.429245,-68.19229126,FALSE,FALSE,,68.19229126,,18713.959,,,,,,,,
89.4,274.1702423,-68.50604248,FALSE,FALSE,,68.50604248,,18782.31827,,,,,,,,
89.5,272.5596619,-75.34233093,FALSE,FALSE,,75.34233093,,20535.28024,,,,,,,,
89.6,273.5957031,-69.98930359,FALSE,FALSE,,69.98930359,,19148.77273,,,,,,,,
89.7,272.5938721,-74.16143799,FALSE,FALSE,,74.16143799,,20215.95354,,,,,,,,
89.8,274.453537,-66.03530884,FALSE,FALSE,,66.03530884,,18123.62408,,,,,,,,
89.9,281.6652985,-33.47193909,FALSE,FALSE,,33.47193909,,9427.883713,,,,,,,,
90,286.1962433,-15.75637817,FALSE,FALSE,,15.75637817,,4509.416241,,,,,,,,
90.1,286.293869,-15.77337646,FALSE,FALSE,,15.77337646,,4515.820976,,,,,,,,
90.2,286.1834106,-16.69171143,FALSE,FALSE,,16.69171143,,4776.890905,,,,,,,,
90.3,286.312439,-16.55941772,FALSE,FALSE,,16.55941772,,4741.167277,,,,,,,,
90.4,286.569931,-15.96098328,FALSE,FALSE,,15.96098328,,4573.937877,,,,,,,,
90.5,287.095459,-13.77404785,FALSE,FALSE,,13.77404785,,3954.46659,,,,,,,,
90.6,287.2553864,-13.22207642,FALSE,FALSE,,13.22207642,,3798.112669,,,,,,,,
90.7,289.4397125,-3.91418457,FALSE,FALSE,,3.91418457,,1132.920457,,,,,,,,
90.8,290.6265411,0.861068726,FALSE,FALSE,,-0.861068726,,-250.2494254,,,,,,,,
90.9,290.735611,0.740020752,FALSE,FALSE,,-0.740020752,,-215.1503854,,,,,,,,
91,290.7730103,0.56980896,FALSE,FALSE,,-0.56980896,,-165.6850666,,,,,,,,
91.1,290.876297,0.669296265,FALSE,FALSE,,-0.669296265,,-194.6824191,,,,,,,,
91.2,290.9435883,0.671234131,FALSE,FALSE,,-0.671234131,,-195.2912666,,,,,,,,
91.3,290.971283,0.557266235,FALSE,FALSE,,-0.557266235,,-162.1484714,,,,,,,,
91.4,291.0688019,0.61340332,FALSE,FALSE,,-0.61340332,,-178.5425695,,,,,,,,
91.5,291.0875244,0.526977539,FALSE,FALSE,,-0.526977539,,-153.3965873,,,,,,,,
91.6,291.1390686,0.440032959,FALSE,FALSE,,-0.440032959,,-128.1107858,,,,,,,,
91.7,291.2743073,0.798431396,FALSE,FALSE,,-0.798431396,,-232.5625519,,,,,,,,
91.8,291.2359009,0.454559326,FALSE,FALSE,,-0.454559326,,-132.3839949,,,,,,,,
91.9,291.2544708,0.277862549,FALSE,FALSE,,-0.277862549,,-80.92870962,,,,,,,,
92,291.2577667,0.036468506,FALSE,FALSE,,-0.036468506,,-10.62173557,,,,,,,,
92.1,291.2833405,0.02305603,FALSE,FALSE,,-0.02305603,,-6.715837516,,,,,,,,
92.2,291.2250824,-0.548019409,FALSE,FALSE,,0.548019409,,159.5969976,,,,,,,,
92.3,290.3661804,-4.380432129,FALSE,FALSE,,4.380432129,,1271.929346,,,,,,,,
92.4,287.6498108,-15.91229248,FALSE,FALSE,,15.91229248,,4577.167921,,,,,,,,
92.5,287.5379944,-16.38792419,FALSE,FALSE,,16.38792419,,4712.150855,,,,,,,,
92.6,287.5205688,-16.78042603,FALSE,FALSE,,16.78042603,,4824.717636,,,,,,,,
92.7,287.893631,-14.86112976,FALSE,FALSE,,14.86112976,,4278.424607,,,,,,,,
92.8,287.6461182,-15.92308044,FALSE,FALSE,,15.92308044,,4580.212279,,,,,,,,
92.9,287.9498749,-14.70410156,FALSE,FALSE,,14.70410156,,4234.044205,,,,,,,,
93,287.7937622,-15.42341614,FALSE,FALSE,,15.42341614,,4438.762956,,,,,,,,
93.1,287.9381561,-14.98756409,FALSE,FALSE,,14.98756409,,4315.491568,,,,,,,,
93.2,285.1009369,-26.96095276,FALSE,FALSE,,26.96095276,,7686.592891,,,,,,,,
93.3,279.9767761,-48.8833313,FALSE,FALSE,,48.8833313,,13686.1975,,,,,,,,
93.4,281.9721375,-40.08276367,FALSE,FALSE,,40.08276367,,11302.22255,,,,,,,,
93.5,283.6873016,-32.57064819,FALSE,FALSE,,32.57064819,,9239.879299,,,,,,,,
93.6,284.157196,-30.12434387,FALSE,FALSE,,30.12434387,,8560.049087,,,,,,,,
93.7,283.6183167,-32.77284241,FALSE,FALSE,,32.77284241,,9294.978395,,,,,,,,
93.8,284.6836243,-28.06115723,FALSE,FALSE,,28.06115723,,7988.55194,,,,,,,,
93.9,285.5770111,-24.20675659,FALSE,FALSE,,24.20675659,,6912.893196,,,,,,,,
94,285.4440613,-24.84210205,FALSE,FALSE,,24.84210205,,7091.0305,,,,,,,,
94.1,284.974823,-26.86193848,FALSE,FALSE,,26.86193848,,7654.976163,,,,,,,,
94.2,285.0290527,-26.75219727,FALSE,FALSE,,26.75219727,,7625.153445,,,,,,,,
94.3,282.6915741,-36.92904663,FALSE,FALSE,,36.92904663,,10439.53032,,,,,,,,
94.4,281.993103,-39.53436279,FALSE,FALSE,,39.53436279,,11148.41764,,,,,,,,
94.5,282.8855438,-35.57104492,FALSE,FALSE,,35.57104492,,10062.53439,,,,,,,,
94.6,282.6561432,-36.41134644,FALSE,FALSE,,36.41134644,,10291.89075,,,,,,,,
94.7,283.42099,-32.7474823,FALSE,FALSE,,32.7474823,,9281.323853,,,,,,,,
94.8,282.8331146,-35.6111145,FALSE,FALSE,,35.6111145,,10072.00243,,,,,,,,
94.9,281.7093201,-40.38157654,FALSE,FALSE,,40.38157654,,11375.86647,,,,,,,,
95,282.1770935,-37.70114136,FALSE,FALSE,,37.70114136,,10638.39849,,,,,,,,
95.1,281.3619385,-41.54586792,FALSE,FALSE,,41.54586792,,11689.42593,,,,,,,,
95.2,281.0559387,-42.90112305,FALSE,FALSE,,42.90112305,,12057.61541,,,,,,,,
95.3,283.8093719,-30.48022461,FALSE,FALSE,,30.48022461,,8650.573403,,,,,,,,
95.4,283.3365479,-32.62162781,FALSE,FALSE,,32.62162781,,9242.899408,,,,,,,,
95.5,283.0159149,-34.38189697,FALSE,FALSE,,34.38189697,,9730.624028,,,,,,,,
95.6,283.2159882,-33.40614319,FALSE,FALSE,,33.40614319,,9461.153854,,,,,,,,
95.7,282.2712402,-37.48722839,FALSE,FALSE,,37.48722839,,10581.56645,,,,,,,,
95.8,277.7798309,-56.43685913,FALSE,FALSE,,56.43685913,,15677.02119,,,,,,,,
95.9,283.950119,-29.3861084,FALSE,FALSE,,29.3861084,,8344.188977,,,,,,,,
96,278.4595642,-53.10192871,FALSE,FALSE,,53.10192871,,14786.73993,,,,,,,,
96.1,274.2091522,-71.37532043,FALSE,FALSE,,71.37532043,,19571.76611,,,,,,,,
96.2,273.4783325,-73.92462158,FALSE,FALSE,,73.92462158,,20216.78224,,,,,,,,
96.3,273.0877228,-74.85163879,FALSE,FALSE,,74.85163879,,20441.06358,,,,,,,,
96.4,272.780426,-76.32945251,FALSE,FALSE,,76.32945251,,20821.18058,,,,,,,,
96.5,272.4200897,-77.53826904,FALSE,FALSE,,77.53826904,,21122.98221,,,,,,,,
96.6,273.1257324,-73.38143921,FALSE,FALSE,,73.38143921,,20042.35933,,,,,,,,
96.7,272.5366211,-75.79194641,FALSE,FALSE,,75.79194641,,20656.08098,,,,,,,,
96.8,275.8248901,-61.41191101,FALSE,FALSE,,61.41191101,,16938.93361,,,,,,,,
96.9,271.9611206,-78.00588989,FALSE,FALSE,,78.00588989,,21214.56923,,,,,,,,
97,270.996521,-81.7678833,FALSE,FALSE,,81.7678833,,22158.8119,,,,,,,,
97.1,271.8414612,-77.51004028,FALSE,FALSE,,77.51004028,,21070.44261,,,,,,,,
97.2,278.2633514,-48.46229553,FALSE,FALSE,,48.46229553,,13485.28077,,,,,,,,
97.3,281.6863861,-34.82290649,FALSE,FALSE,,34.82290649,,9809.138684,,,,,,,,
97.4,279.6043854,-44.36257935,FALSE,FALSE,,44.36257935,,12403.97173,,,,,,,,
97.5,280.1886292,-41.8658905,FALSE,FALSE,,41.8658905,,11730.34647,,,,,,,,
97.6,279.6956177,-43.93148804,FALSE,FALSE,,43.93148804,,12287.44468,,,,,,,,
97.7,275.0913849,-64.92930603,FALSE,FALSE,,64.92930603,,17861.49272,,,,,,,,
97.8,278.3620453,-48.81881714,FALSE,FALSE,,48.81881714,,13589.30579,,,,,,,,
97.9,278.882309,-46.85464478,FALSE,FALSE,,46.85464478,,13066.93152,,,,,,,,
98,274.613739,-66.70545959,FALSE,FALSE,,66.70545959,,18318.23567,,,,,,,,
98.1,277.2063446,-52.7688446,FALSE,FALSE,,52.7688446,,14627.85852,,,,,,,,
98.2,281.418396,-35.45210266,FALSE,FALSE,,35.45210266,,9976.873866,,,,,,,,
98.3,277.7351379,-53.55329895,FALSE,FALSE,,53.55329895,,14873.63287,,,,,,,,
98.4,273.793808,-71.08213806,FALSE,FALSE,,71.08213806,,19461.84926,,,,,,,,
98.5,267.9532928,-95.00541687,FALSE,FALSE,,95.00541687,,25457.01429,,,,,,,,
98.6,267.8641357,-93.66053772,FALSE,FALSE,,93.66053772,,25088.29899,,,,,,,,
98.7,267.3998871,-95.06956482,FALSE,FALSE,,95.06956482,,25421.5909,,,,,,,,
98.8,267.5618896,-95.02603149,FALSE,FALSE,,95.02603149,,25425.34455,,,,,,,,
98.9,268.0693665,-90.50119019,FALSE,FALSE,,90.50119019,,24260.59672,,,,,,,,
99,266.5855713,-96.68507385,FALSE,FALSE,,96.68507385,,25774.84565,,,,,,,,
99.1,266.5324707,-97.09526062,FALSE,FALSE,,97.09526062,,25879.03971,,,,,,,,
99.2,266.1689453,-97.48207092,FALSE,FALSE,,97.48207092,,25946.7,,,,,,,,
99.3,265.8810577,-98.42871094,FALSE,FALSE,,98.42871094,,26170.32978,,,,,,,,
99.4,264.7368469,-102.2390442,FALSE,FALSE,,102.2390442,,27066.44219,,,,,,,,
99.5,265.1423798,-101.5084839,FALSE,FALSE,,101.5084839,,26914.20098,,,,,,,,
99.6,263.3872375,-109.2496796,FALSE,FALSE,,109.2496796,,28774.9713,,,,,,,,
99.7,263.1997375,-108.0413818,FALSE,FALSE,,108.0413818,,28436.46334,,,,,,,,
99.8,271.3567505,-72.10874939,FALSE,FALSE,,72.10874939,,19567.19592,,,,,,,,
99.9,279.1344299,-40.25361633,FALSE,FALSE,,40.25361633,,11236.17025,,,,,,,,
100,288.9019623,1.285018921,FALSE,FALSE,,-1.285018921,,-371.2444878,,,,,,,,
100.1,289.1551361,1.33833313,FALSE,FALSE,,-1.33833313,,-386.9858983,,,,,,,,
100.2,289.3183136,1.150314331,FALSE,FALSE,,-1.150314331,,-332.8070024,,,,,,,,
100.3,289.5295563,1.516326904,FALSE,FALSE,,-1.516326904,,-439.0214558,,,,,,,,
