time,msg.id,msg.len,data
1711063089000,3FF,8,31C0FC6500000000
1711063089361,4A,8,501C50511C4F1C51
1711063089371,4B,8,1C1C1C511CFF1CFF
1711063090000,3FF,8,32C0FC6500000000
1711063090098,4A,8,501C50501C4F1C50
1711063090108,4B,8,1C1C1C511CFF1CFF
1711063091000,4A,8,501C50511C4F1C51
1711063091010,4B,8,1C1C1C511CFF1CFF
1711063091164,3FF,8,33C0FC6500000000
1711063091738,4A,8,511C50511C4F1C51
1711063091748,4B,8,1C1C1C511CFF1CFF
1711063092000,3FF,8,34C0FC6500000000
1711063092312,4A,8,511C50501C4F1C51
1711063092322,4B,8,1C1C1C511CFF1CFF
1711063093000,3FF,8,35C0FC6500000000
1711063093049,4A,8,501C50511C4F1C51
1711063093060,4B,8,1C1C1C511CFF1CFF
1711063094000,4A,8,511C50511C4F1C51
1711063094010,4B,8,1C1C1C511CFF1CFF
1711063094213,3FF,8,36C0FC6500000000
1711063094738,4A,8,501C50511C4F1C51
1711063094748,4B,8,1C1C1C511CFF1CFF
1711063095000,3FF,8,37C0FC6500000000
1711063095263,4A,8,501C50511C4F1C51
1711063095273,4B,8,1C1C1C511CFF1CFF
1711063096000,3FF,8,38C0FC6500000000
1711063096001,4A,8,511C50501C4F1C51
1711063096011,4B,8,1C1C1C511CFF1CFF
1711063097000,4A,8,511C50511C4F1C51
1711063097011,4B,8,1C1C1C511CFF1CFF
1711063097262,3FF,8,39C0FC6500000000
1711063097738,4A,8,501C50501C4F1C50
1711063097748,4B,8,1C1C1C511CFF1CFF
1711063098000,3FF,8,3AC0FC6500000000
1711063098214,4A,8,501C50501C4F1C50
1711063098224,4B,8,1C1C1C511CFF1CFF
1711063099000,4A,8,511C50501C4F1C51
1711063099010,4B,8,1C1C1C511CFF1CFF
1711063099056,3FF,8,3BC0FC6500000000
1711063099738,4A,8,511C50511C4F1C51
1711063099756,4B,8,1C1C1C511CFF1CFF
1711063100000,3FF,8,3CC0FC6500000000
1711063100427,4A,8,511C50511C4F1C51
1711063100438,4B,8,1C1C1C511CFF1CFF
1711063101000,3FF,8,3DC0FC6500000000
1711063101165,4A,8,501C50511C4F1C51
1711063101175,4B,8,1C1C1C511CFF1CFF
1711063102000,4A,8,511C50511C4F1C51
1711063102010,4B,8,1C1C1C511CFF1CFF
1711063102097,3FF,8,3EC0FC6500000000
1711063102738,4A,8,511C50511C4F1C51
1711063102755,4B,8,1C1C1C511CFF1CFF
1711063103000,3FF,8,3FC0FC6500000000
1711063103379,4A,8,501C50501C4F1C50
1711063103389,4B,8,1C1C1C511CFF1CFF
1711063104000,3FF,8,40C0FC6500000000
1711063104116,4A,8,501C50511C4F1C51
1711063104127,4B,8,1C1C1C511CFF1CFF
1711063105000,4A,8,501C50501C4F1C50
1711063105010,4B,8,1C1C1C511CFF1CFF
1711063105146,3FF,8,41C0FC6500000000
1711063105738,4A,8,511C50511C4F1C51
1711063105754,4B,8,1C1C1C511CFF1CFF
1711063106000,3FF,8,42C0FC6500000000
1711063106330,4A,8,501C50511C4F1C51
1711063106340,4B,8,1C1C1C511CFF1CFF
1711063107000,3FF,8,43C0FC6500000000
1711063107068,4A,8,501C50511C4F1C51
1711063107078,4B,8,1C1C1C511CFF1CFF
1711063108000,4A,8,501C50511C4F1C51
1711063108011,4B,8,1C1C1C511CFF1CFF
1711063108195,3FF,8,44C0FC6500000000
1711063108738,4A,8,511C50511C4F1C51
1711063108753,4B,8,1C1C1C511CFF1CFF
1711063109000,3FF,8,45C0FC6500000000
1711063109281,4A,8,501C50511C4F1C51
1711063109291,4B,8,1C1C1C511CFF1CFF
1711063110000,3FF,8,46C0FC6500000000
1711063110019,4A,8,511C50501C4F1C51
1711063110029,4B,8,1C1C1C511CFF1CFF
1711063111000,4A,8,501C50511C4F1C51
1711063111010,4B,8,1B1C1C511CFF1CFF
1711063111243,3FF,8,47C0FC6500000000
1711063111737,4A,8,501C50511C4F1C51
1711063111748,4B,8,1C1C1C511CFF1CFF
1711063112000,3FF,8,48C0FC6500000000
1711063112232,4A,8,511C50511C4F1C51
1711063112242,4B,8,1C1C1C511CFF1CFF
1711063113000,4A,8,511C50501C4F1C51
1711063113010,4B,8,1C1C1C511CFF1CFF
1711063113035,3FF,8,49C0FC6500000000
1711063113738,4A,8,511C50501C4F1C51
1711063113748,4B,8,1B1C1C511CFF1CFF
1711063114000,3FF,8,4AC0FC6500000000
1711063114446,4A,8,511C50511C4F1C51
1711063114456,4B,8,1C1C1C511CFF1CFF
1711063115000,3FF,8,4BC0FC6500000000
1711063115183,4A,8,511C50511C4F1C51
1711063115193,4B,8,1C1C1C511CFF1CFF
1711063116000,4A,8,511C50501C4F1C51
1711063116010,4B,8,1C1C1C511CFF1CFF
1711063116079,3FF,8,4CC0FC6500000000
1711063116738,4A,8,501C50511C4F1C51
1711063116748,4B,8,1C1C1C511CFE1CFE
1711063117000,3FF,8,4DC0FC6500000000
1711063117397,4A,8,501C50501C4F1C50
1711063117407,4B,8,1C1C1C511CFF1CFF
1711063118000,3FF,8,4EC0FC6500000000
1711063118135,4A,8,511C50511C4F1C51
1711063118145,4B,8,1C1C1C511CFF1CFF
1711063119000,4A,8,501C50511C4F1C51
1711063119010,4B,8,1C1C1C511CFF1CFF
1711063119128,3FF,8,4FC0FC6500000000
1711063119738,4A,8,511C50511C4F1C51
1711063119748,4B,8,1C1C1C511CFF1CFF
1711063120000,3FF,8,50C0FC6500000000
1711063120348,4A,8,501C50511C4F1C51
1711063120358,4B,8,1C1C1C511CFF1CFF
1711063121000,3FF,8,51C0FC6500000000
1711063121086,4A,8,501C50511C4F1C51
1711063121096,4B,8,1C1C1C511CFF1CFF
1711063122000,4A,8,501C50501C4F1C50
1711063122010,4B,8,1C1C1C511CFF1CFF
1711063122176,3FF,8,52C0FC6500000000
1711063122737,4A,8,511C50511C4F1C51
1711063122747,4B,8,1C1C1C511CFF1CFF
1711063123000,3FF,8,53C0FC6500000000
1711063123299,4A,8,501C50501C4F1C50
1711063123309,4B,8,1C1C1C511CFF1CFF
1711063124000,3FF,8,54C0FC6500000000
1711063124037,4A,8,501C50511C4F1C51
1711063124047,4B,8,1C1C1C511CFE1CFE
1711063125000,4A,8,501C50501C4F1C50
1711063125010,4B,8,1C1C1C511CFF1CFF
1711063125225,3FF,8,55C0FC6500000000
1711063125738,4A,8,501C50511C4F1C51
1711063125748,4B,8,1C1C1C511CFF1CFF
1711063126000,3FF,8,56C0FC6500000000
1711063126250,4A,8,511C50511C4F1C51
1711063126260,4B,8,1C1C1C511CFF1CFF
1711063127000,4A,8,511C50501C4F1C51
1711063127010,4B,8,1C1C1C511CFF1CFF
1711063127017,3FF,8,57C0FC6500000000
1711063127738,4A,8,511C50501C4F1C51
1711063127748,4B,8,1C1C1C511CFF1CFF
1711063128000,3FF,8,58C0FC6500000000
1711063128464,4A,8,511C50511C4F1C51
1711063128474,4B,8,1C1C1C511CFF1CFF
1711063129000,3FF,8,59C0FC6500000000
1711063129202,4A,8,511C50511C4F1C51
1711063129212,4B,8,1C1C1C521CFF1CFF
1711063130000,4A,8,511C50511C4F1C51
1711063130010,4B,8,1C1C1C511CFF1CFF
1711063130061,3FF,8,5AC0FC6500000000
1711063130738,4A,8,501C50501C4F1C50
1711063130748,4B,8,1C1C1C511CFF1CFF
1711063131000,3FF,8,5BC0FC6500000000
1711063131415,4A,8,501C50511C4F1C51
1711063131425,4B,8,1C1C1C511CFF1CFF
1711063132000,3FF,8,5CC0FC6500000000
1711063132153,4A,8,511C50501C4F1C51
1711063132163,4B,8,1C1C1C511CFF1CFF
1711063133000,4A,8,511C50501C4F1C51
1711063133015,4B,8,1C1C1C511CFF1CFF
1711063133110,3FF,8,5DC0FC6500000000
1711063133738,4A,8,511C50501C4F1C51
1711063133748,4B,8,1C1C1C511CFF1CFF
1711063134000,3FF,8,5EC0FC6500000000
1711063134366,4A,8,511C50511C4F1C51
1711063134376,4B,8,1C1C1C511CFF1CFF
1711063135000,3FF,8,5FC0FC6500000000
1711063135104,4A,8,501C50501C4F1C50
1711063135114,4B,8,1C1C1C511CFF1CFF
1711063136000,4A,8,511C50501C4F1C51
1711063136013,4B,8,1B1C1C511CFF1CFF
1711063136158,3FF,8,60C0FC6500000000
1711063136737,4A,8,501C50501C4F1C50
1711063136748,4B,8,1C1C1C511CFF1CFF
1711063137000,3FF,8,61C0FC6500000000
1711063137317,4A,8,511C50511C4F1C51
1711063137327,4B,8,1B1C1C511CFF1CFF
1711063138000,3FF,8,62C0FC6500000000
1711063138055,4A,8,501C50511C4F1C51
1711063138065,4B,8,1C1C1C511CFF1CFF
1711063139000,4A,8,511C50511C4F1C51
1711063139012,4B,8,1C1C1C511CFF1CFF
1711063139207,3FF,8,63C0FC6500000000
1711063139738,4A,8,511C50511C4F1C51
1711063139748,4B,8,1C1C1C511CFF1CFF
1711063140000,3FF,8,64C0FC6500000000
1711063140268,4A,8,501C50511C4F1C51
1711063140279,4B,8,1C1C1C511CFF1CFF
1711063141000,3FF,8,65C0FC6500000000
1711063141006,4A,8,511C50501C4F1C51
1711063141016,4B,8,1B1C1C511CFF1CFF
1711063142000,4A,8,501C50501C4F1C50
1711063142014,4B,8,1C1C1C511CFF1CFF
1711063142256,3FF,8,66C0FC6500000000
1711063142738,4A,8,511C50501C4F1C51
1711063142748,4B,8,1C1C1C511CFF1CFF
1711063143000,3FF,8,67C0FC6500000000
1711063143220,4A,8,501C50511C4F1C51
1711063143230,4B,8,1C1C1C511CFF1CFF
1711063144000,4A,8,501C50501C4F1C50
1711063144011,4B,8,1C1C1C511CFF1CFF
1711063144051,3FF,8,68C0FC6500000000
1711063144738,4A,8,511C50511C4F1C51
1711063144751,4B,8,1C1C1C511CFF1CFF
1711063145000,3FF,8,69C0FC6500000000
1711063145433,4A,8,511C50511C4F1C51
1711063145443,4B,8,1C1C1C511CFF1CFF
1711063146000,3FF,8,6AC0FC6500000000
1711063146171,4A,8,511C50501C4F1C51
1711063146181,4B,8,1C1C1C511CFF1CFF
1711063147000,4A,8,501C50511C4F1C51
1711063147010,4B,8,1C1C1C511CFF1CFF
1711063147091,3FF,8,6BC0FC6500000000
1711063147737,4A,8,501C50511C4F1C51
1711063147749,4B,8,1C1C1C511CFF1CFF
1711063148000,3FF,8,6CC0FC6500000000
1711063148384,4A,8,511C50511C4F1C51
1711063148394,4B,8,1C1C1C511CFF1CFF
1711063149000,3FF,8,6DC0FC6500000000
1711063149122,4A,8,501C50511C4F1C51
1711063149132,4B,8,1C1C1C511CFF1CFF
1711063150000,4A,8,511C50501C4F1C51
1711063150010,4B,8,1C1C1C511CFF1CFF
1711063150140,3FF,8,6EC0FC6500000000
1711063150738,4A,8,501C50511C4F1C51
1711063150748,4B,8,1C1C1C511CFF1CFF
1711063151000,3FF,8,6FC0FC6500000000
1711063151335,4A,8,511C50511C4F1C51
1711063151346,4B,8,1C1C1C511CFF1CFF
1711063152000,3FF,8,70C0FC6500000000
1711063152073,4A,8,511C50501C4F1C51
1711063152083,4B,8,1C1C1C511CFF1CFF
1711063153000,4A,8,501C50511C4F1C51
1711063153010,4B,8,1C1C1C511CFF1CFF
1711063153189,3FF,8,71C0FC6500000000
1711063153738,4A,8,501C50511C4F1C51
1711063153748,4B,8,1C1C1C511CFF1CFF
1711063154000,3FF,8,72C0FC6500000000
1711063154287,4A,8,511C50511C4F1C51
1711063154297,4B,8,1C1C1C511CFF1CFF
1711063155000,3FF,8,73C0FC6500000000
1711063155024,4A,8,501C50501C4F1C50
1711063155035,4B,8,1B1C1C511CFF1CFF
1711063156000,4A,8,501C50501C4F1C50
1711063156010,4B,8,1C1C1C511CFF1CFF
1711063156238,3FF,8,74C0FC6500000000
1711063156738,4A,8,511C50511C4F1C51
1711063156748,4B,8,1C1C1C511CFF1CFF
1711063157000,3FF,8,75C0FC6500000000
1711063157238,4A,8,511C50511C4F1C51
1711063157248,4B,8,1C1C1C511CFE1CFE
1711063158000,4A,8,501C50511C4F1C51
1711063158010,4B,8,1C1C1C511CFF1CFF
1711063158032,3FF,8,76C0FC6500000000
1711063158737,4A,8,511C50501C4F1C51
1711063158747,4B,8,1C1C1C511CFF1CFF
1711063159000,3FF,8,77C0FC6500000000
1711063159451,4A,8,511C50501C4F1C51
1711063159461,4B,8,1C1C1C511CFF1CFF
1711063160000,3FF,8,78C0FC6500000000
1711063160189,4A,8,511C50511C4F1C51
1711063160199,4B,8,1C1C1C511CFF1CFF
1711063161000,4A,8,501C50501C4F1C50
1711063161010,4B,8,1C1C1C511CFF1CFF
1711063161073,3FF,8,79C0FC6500000000
1711063161738,4A,8,501C50511C4F1C51
1711063161748,4B,8,1C1C1C511CFF1CFF
1711063162000,3FF,8,7AC0FC6500000000
