Sweep #,Time,Chan101,Chan102,Chan103,Chan104,Chan105,Chan106
1215,27:42.6,1.6133143,44.5597724,44.5549091,44.5376965,44.5693511,44.6519034
1216,27:52.6,1.61325391,44.5586456,44.5536041,44.5460349,44.5771923,44.6246157
1217,28:02.6,1.61316803,44.5735171,44.5549924,44.557391,44.5836441,44.641528
1218,28:12.6,1.61308328,44.5741474,44.5671627,44.5741726,44.5848553,44.6487133
1219,28:22.6,1.6129985,44.5836498,44.5832103,44.5666979,44.5997389,44.6440602
1220,28:32.6,1.61290231,44.5948793,44.5927721,44.5820799,44.619958,44.67588
1221,28:42.6,1.61284484,44.5878616,44.5905974,44.586464,44.6119552,44.6624666
1222,28:52.6,1.61274564,44.6014898,44.597545,44.5991386,44.6206467,44.6618565
1223,29:02.6,1.61267867,44.6279153,44.6117074,44.5999777,44.6273929,44.6691382
1224,29:12.6,1.61259033,44.6282343,44.6257506,44.6163592,44.6436421,44.6308394
1225,29:22.6,1.61252418,44.633059,44.6302695,44.6154122,44.6496094,44.6515902
1226,29:32.6,1.61245104,44.6366541,44.6402302,44.6279825,44.6726317,44.6628785
1227,29:42.6,1.61238373,44.633141,44.6385599,44.6390015,44.6666276,44.6718004
1228,29:52.6,1.61230168,44.6462298,44.642811,44.636241,44.6611903,44.6241175
1229,30:02.6,1.61225386,44.6493749,44.6480545,44.6408341,44.6720732,44.6490945
1230,30:12.6,1.61218187,44.653678,44.6480449,44.6498081,44.6743623,44.6636623
1231,30:22.6,1.61210513,44.6729638,44.6639541,44.6542041,44.688436,44.6571333
1232,30:32.6,1.61202636,44.6702874,44.6687598,44.6656538,44.689406,44.6747486
1233,30:42.6,1.61196181,44.6731336,44.680921,44.6814505,44.714536,44.6825443
1234,30:52.6,1.61186921,44.6817958,44.6768855,44.6884491,44.7065176,44.654952
1235,31:02.6,1.61182897,44.6914107,44.6927585,44.6843859,44.712871,44.6583623
1236,31:12.6,1.61177577,44.6958253,44.6917405,44.6873834,44.7260695,44.6896923
1237,31:22.6,1.61168983,44.7082357,44.7059391,44.7035391,44.7226542,44.6877016
1238,31:32.6,1.61161272,44.6887165,44.7076579,44.6993797,44.7248977,44.6611993
1239,31:42.6,1.61154491,44.7157494,44.7243746,44.7069834,44.7564669,44.6864055
1240,31:52.6,1.611467,44.7163783,44.718694,44.7126607,44.7366411,44.6461658
1241,32:02.6,1.61141796,44.7158425,44.7333355,44.7185313,44.7344409,44.6857942
1242,32:12.6,1.61134181,44.7239627,44.729518,44.7142878,44.7584463,44.6457859
1243,32:22.6,1.61130411,44.731121,44.7313458,44.721708,44.7517064,44.6548663
1244,32:32.6,1.61125667,44.726164,44.7352278,44.7265212,44.7506279,44.6563319
1245,32:42.6,1.61118107,44.7399778,44.7396683,44.7285737,44.762962,44.6716856
1246,32:52.6,1.61112787,44.7493518,44.7457048,44.7428188,44.7946008,44.6537809
1247,33:02.6,1.61106236,44.7605484,44.7535793,44.7459806,44.776463,44.6567586
1248,33:12.6,1.61102931,44.7540627,44.7508971,44.7508055,44.7733381,44.6381819
1249,33:22.6,1.61098348,44.7650769,44.7564344,44.7629379,44.7981455,44.6346673
1250,33:32.6,1.61091719,44.7499238,44.7584989,44.7517021,44.781193,44.6088714
1251,33:42.6,1.61086538,44.7618283,44.7726839,44.7639579,44.8085142,44.6355186
1252,33:52.6,1.61084512,44.7587292,44.7663204,44.7532252,44.7908538,44.6183116
1253,34:02.6,1.61079818,44.7767263,44.7661775,44.7651281,44.8076413,44.6389977
1254,34:12.6,1.61073404,44.7637906,44.7800292,44.7860811,44.8124943,44.6385168
1255,34:22.6,1.61068099,44.7798432,44.7797213,44.7857399,44.8159659,44.6184424
1256,34:32.6,1.61065549,44.787504,44.7889889,44.78937,44.8145302,44.6240285
1257,34:42.6,1.61056691,44.8050136,44.7851943,44.8120356,44.8222975,44.6445281
1258,34:52.6,1.61053273,44.7991521,44.7950772,44.8040876,44.8202708,44.6512378
1259,35:02.6,1.61046267,44.7852633,44.8027682,44.8101061,44.8401365,44.6684169
1260,35:12.6,1.61042957,44.8170169,44.8155774,44.8100978,44.8332164,44.6401596
1261,35:22.6,1.61040267,44.825788,44.818903,44.8196714,44.8468219,44.644333
1262,35:32.6,1.61036582,44.8005749,44.8107148,44.8122993,44.8414099,44.6111396
1263,35:42.6,1.6103253,44.8078131,44.8116369,44.8138895,44.8526977,44.6323936
1264,35:52.6,1.6102871,44.8255167,44.8264091,44.8274739,44.8492829,44.6759455
1265,36:02.6,1.61018573,44.8345133,44.8369726,44.8352099,44.8572627,44.666803
1266,36:12.6,1.61015188,44.833671,44.826963,44.8397382,44.8631997,44.644016
1267,36:22.6,1.6101002,44.837651,44.8379275,44.8468251,44.8736194,44.6509336
1268,36:32.6,1.61006393,44.8377883,44.8318661,44.8379888,44.8764815,44.685436
1269,36:42.6,1.61001146,44.8407367,44.8476848,44.8589013,44.8724177,44.6507191
1270,36:52.6,1.60998629,44.8548073,44.851215,44.8588161,44.8851322,44.6547006
1271,37:02.6,1.60993026,44.8553652,44.8560412,44.8636216,44.8886568,44.6382221
1272,37:12.6,1.60991207,44.8539198,44.8540856,44.8565516,44.8851055,44.6530861
1273,37:22.6,1.60985441,44.8619221,44.8647589,44.8587812,44.8906422,44.6695511
1274,37:32.6,1.60981963,44.8620057,44.8654575,44.8731453,44.9038604,44.6541072
1275,37:42.6,1.60978266,44.8541407,44.8744503,44.8761432,44.8851249,44.6537555
1276,37:52.6,1.60975579,44.8755689,44.8787767,44.8727288,44.9099294,44.6407177
1277,38:02.6,1.6097056,44.8751063,44.8717012,44.8789174,44.9026784,44.6597769
1278,38:12.6,1.60964772,44.869684,44.8652663,44.8729837,44.9040985,44.6475003
1279,38:22.6,1.60961933,44.876415,44.8803252,44.9063988,44.9162274,44.6361807
1280,38:32.6,1.6095905,44.88725,44.8808486,44.8845227,44.9059755,44.6518449
1281,38:42.6,1.60953428,44.8732047,44.886514,44.8940426,44.9082491,44.6295441
1282,38:52.6,1.6095065,44.8880228,44.8820856,44.8912059,44.9214495,44.6329053
1283,39:02.6,1.60948472,44.8778307,44.8808884,44.8905595,44.9199706,44.6274667
1284,39:12.6,1.60943919,44.8736801,44.8838998,44.8810898,44.9139538,44.6127617
1285,39:22.6,1.60941138,44.8925827,44.8952651,44.9044502,44.9416946,44.6164174
1286,39:32.6,1.60937695,44.8921354,44.9074697,44.9098593,44.9408478,44.6609039
1287,39:42.6,1.60933415,44.8989404,44.9051886,44.9093783,44.9382502,44.6379146
1288,39:52.6,1.60927977,44.9032288,44.913095,44.9183112,44.956321,44.6538702
1289,40:02.6,1.60926753,44.9047229,44.906519,44.9172987,44.9379058,44.6701122
1290,40:12.6,1.60925623,44.9122631,44.9202049,44.9225418,44.9482872,44.6241707
1291,40:22.6,1.60922969,44.9160896,44.9129911,44.9284956,44.9582434,44.58875
1292,40:32.6,1.60919855,44.9097048,44.9132287,44.9219168,44.9603,44.6231136
1293,40:42.6,1.60915053,44.918247,44.9220489,44.926423,44.9595636,44.6283216
1294,40:52.6,1.60911942,44.9326785,44.9158769,44.9275969,44.9520537,44.6235697
1295,41:02.6,1.60908452,44.9134797,44.9311913,44.9172851,44.9563726,44.6389886
1296,41:12.6,1.60905804,44.9195251,44.9286945,44.9416902,44.9653245,44.6409129
1297,41:22.6,1.60903511,44.9275885,44.9332387,44.9425008,44.9790537,44.611889
1298,41:32.6,1.60901463,44.9116231,44.9275538,44.9215316,44.9650081,44.6385164
1299,41:42.6,1.60899724,44.9342551,44.9407431,44.9416981,44.9785824,44.6068754
1300,41:52.6,1.60897287,44.9280557,44.9307131,44.9405288,44.9763692,44.6167232
1301,42:02.6,1.60894283,44.9259828,44.9403974,44.9466808,44.9737738,44.6057958
1302,42:12.6,1.60889901,44.9386173,44.9432773,44.9464895,44.9840198,44.6478628
1303,42:22.6,1.60886144,44.9423777,44.9596534,44.9694085,44.983353,44.6150216
1304,42:32.6,1.60882098,44.921569,44.9425989,44.9574263,44.9744555,44.6496222
1305,42:42.6,1.60879474,44.9496644,44.9499835,44.9517973,44.9903256,44.6423484
1306,42:52.6,1.60877848,44.9520615,44.9576465,44.9711555,44.9996017,44.6578554
1307,43:02.6,1.60871737,44.9571666,44.9637228,44.9647592,44.9997879,44.6212565
1308,43:12.6,1.60870202,44.9533617,44.9498823,44.9694924,44.993538,44.6264385
1309,43:22.6,1.60869827,44.9577966,44.9620797,44.9715071,44.9947679,44.6256889
1310,43:32.6,1.60866693,44.9620114,44.9709865,44.9701618,45.0135186,44.6388923
1311,43:42.6,1.60863849,44.9668112,44.9743804,44.9831776,45.0097759,44.6580137
1312,43:52.6,1.60856187,44.9639158,44.9756505,44.9877882,45.0109208,44.6805029
1313,44:02.6,1.60853296,44.9489994,44.9721781,44.979121,45.0109699,44.6383231
1314,44:12.6,1.60852855,44.9619739,44.9746893,44.9836448,45.0135704,44.6769158
1315,44:22.6,1.60848359,44.961336,44.9851401,44.9851294,45.0157136,44.6435424
1316,44:32.6,1.60845939,44.9821529,45.0038023,44.9990142,45.0223395,44.682824
1317,44:42.6,1.60844247,44.9765802,44.9881912,44.9910743,45.0162914,44.6397246
1318,44:52.6,1.6084465,44.9859399,44.9892836,44.9981936,45.0356709,44.6456526
1319,45:02.6,1.60840267,44.9775872,44.9850519,44.9934522,45.01401,44.6326824
1320,45:12.6,1.60835278,44.9810693,44.9969183,44.9895767,45.0210318,44.6616481
1321,45:22.6,1.6083621,44.9827305,44.9964714,45.0044524,45.0342274,44.6831152
1322,45:32.6,1.60829987,44.9784388,45.0023809,45.0034509,45.0375173,44.675716
1323,45:42.6,1.6082739,44.9973311,45.0013993,45.0105854,45.0469094,44.6936782
1324,45:52.6,1.60824722,44.997917,45.0066893,45.0185272,45.0423465,44.6771126
1325,46:02.6,1.60821792,44.9738215,44.9967544,45.0178103,45.0353335,44.6579387
1326,46:12.6,1.60818135,45.0018078,45.0067696,45.0165572,45.0524825,44.6667736
1327,46:22.6,1.60818932,45.0152638,45.0131781,45.0215679,45.0540172,44.6403189
1328,46:32.6,1.60813485,45.0014961,45.0159716,45.0220575,45.0547033,44.6602036
1329,46:42.6,1.60812926,45.0052698,45.0138834,45.014023,45.0478854,44.6221245
1330,46:52.6,1.60809726,44.9964944,45.025862,45.0258578,45.0567251,44.687046
1331,47:02.6,1.60809064,45.0136324,45.020511,45.0293969,45.0621796,44.6491147
1332,47:12.6,1.60806642,45.0083657,45.0190434,45.0410791,45.0521407,44.647243
1333,47:22.6,1.60807962,45.0037423,45.0116118,45.0194623,45.0475868,44.6625887
1334,47:32.6,1.60804955,45.0078213,45.0271102,45.0482042,45.0488374,44.6539767
1335,47:42.6,1.60800857,45.004557,45.0201346,45.0147891,45.0400304,44.6753146
1336,47:52.6,1.60797579,45.0133002,45.0254516,45.0364411,45.0516195,44.6461567
1337,48:02.6,1.60796968,45.0216451,45.0256258,45.0293538,45.0694786,44.6567117
1338,48:12.6,1.60793569,45.0195371,45.0303844,45.0366865,45.0748849,44.6840628
1339,48:22.6,1.60790661,45.0228467,45.0355089,45.0453535,45.0833149,44.6654159
1340,48:32.6,1.60788032,45.0226861,45.0315115,45.0395713,45.080261,44.6672025
1341,48:42.6,1.60786723,45.0152518,45.0318166,45.051752,45.0745381,44.664222
1342,48:52.6,1.60781905,45.0351741,45.04136,45.0466374,45.0705777,44.6659118
1343,49:02.6,1.60781026,45.0442767,45.0517069,45.0616701,45.0832242,44.7198542
1344,49:12.6,1.60777462,45.0284466,45.0420807,45.050579,45.0781618,44.667114
1345,49:22.6,1.60778038,45.0365427,45.0503692,45.0638064,45.0937495,44.6623978
1346,49:32.6,1.60773234,45.0383869,45.0479211,45.0517936,45.0910938,44.6628916
1347,49:42.6,1.60774339,45.0323702,45.0442029,45.0587114,45.0899271,44.6679753
1348,49:52.6,1.60770643,45.0470575,45.0499834,45.0555206,45.0945178,44.6623311
1349,50:02.6,1.6076905,45.0529708,45.0628018,45.060653,45.0817508,44.6745759
1350,50:12.6,1.60768223,45.0495837,45.0582096,45.0694527,45.0923904,44.6502385
1351,50:22.6,1.6076819,45.0422861,45.056216,45.0549063,45.0955176,44.6679428
1352,50:32.6,1.60765481,45.0566498,45.0590796,45.0594192,45.0864468,44.636431
1353,50:42.6,1.60763141,45.0446757,45.0630016,45.0667827,45.0973811,44.6448794
1354,50:52.6,1.60763067,45.043493,45.0556551,45.0731485,45.0917522,44.6277682
1355,51:02.6,1.60761462,45.0365006,45.0581615,45.0617385,45.0964832,44.6230068
1356,51:12.6,1.60761702,45.0471689,45.0636339,45.0787747,45.0983764,44.6083918
1357,51:22.6,1.60758692,45.0499993,45.0603004,45.0727903,45.1000001,44.6169773
1358,51:32.6,1.6075807,45.0508773,45.0781558,45.0655269,45.1088692,44.625696
1359,51:42.6,1.60756623,45.0543836,45.0713455,45.0788407,45.1035753,44.6571034
1360,51:52.6,1.60752866,45.0625769,45.0716714,45.0696567,45.1106007,44.6650735
1361,52:02.6,1.60751394,45.0511683,45.0641497,45.0822741,45.1176434,44.6697809
1362,52:12.6,1.60747527,45.0671886,45.0680794,45.0763927,45.1118341,44.6212365
1363,52:22.6,1.60747836,45.0656809,45.0784427,45.0881726,45.10374,44.6771227
1364,52:32.6,1.60745537,45.0692859,45.0766829,45.09258,45.1120808,44.6775214
1365,52:42.6,1.60744275,45.072165,45.0726883,45.0879193,45.1186035,44.6735764
1366,52:52.6,1.60742205,45.056171,45.0743429,45.0805288,45.1011103,44.6499858
1367,53:02.6,1.60741607,45.0699638,45.084811,45.0941851,45.1193696,44.6882754
1368,53:12.6,1.60738024,45.0767405,45.0825049,45.0904839,45.1175524,44.6409177
1369,53:22.6,1.60736723,45.0717811,45.0763091,45.0918175,45.1161108,44.6741289
1370,53:32.6,1.60736017,45.0601774,45.0737131,45.086905,45.1116806,44.6415895
1371,53:42.6,1.60735654,45.0657795,45.0770595,45.0944305,45.1286306,44.6558101
1372,53:52.6,1.60736902,45.0560147,45.0813709,45.096481,45.1304007,44.6026774
1373,54:02.6,1.60734794,45.0610865,45.0802582,45.0893074,45.1117195,44.6530672
1374,54:12.6,1.60730885,45.0803828,45.0845072,45.109455,45.1320197,44.6407527
1375,54:22.6,1.60731886,45.0706546,45.0870277,45.0933956,45.1263973,44.664898
1376,54:32.6,1.60730838,45.0758895,45.0932468,45.0981964,45.1285397,44.6499614
1377,54:42.6,1.60727628,45.0747415,45.0846435,45.100143,45.1386656,44.6543503
1378,54:52.6,1.60727713,45.0807936,45.0904588,45.0963199,45.1270812,44.6636133
1379,55:02.6,1.60727942,45.0744497,45.0887447,45.0991508,45.1298665,44.6491605
1380,55:12.6,1.60725362,45.0803767,45.0958286,45.0961458,45.1384454,44.6093522
1381,55:22.6,1.60724948,45.0851372,45.0888888,45.1136065,45.139739,44.6486002
1382,55:32.6,1.60725073,45.0921146,45.1130047,45.1045478,45.1353527,44.6681614
1383,55:42.6,1.60722631,45.075422,45.1127449,45.1062086,45.1304095,44.6466341
1384,55:52.6,1.60721702,45.0890927,45.0958102,45.1166243,45.1451578,44.6610214
1385,56:02.6,1.60721864,45.0836839,45.1062768,45.1142545,45.1367891,44.6444759
1386,56:12.6,1.60719916,45.062906,45.1023981,45.1000039,45.1334956,44.6248845
1387,56:22.6,1.60716911,45.084483,45.0946455,45.1039711,45.141728,44.6583206
1388,56:32.6,1.60718912,45.0867292,45.1022966,45.1206692,45.1294183,44.6502038
1389,56:42.6,1.60717347,45.0918587,45.1079454,45.1135013,45.1425414,44.6590264
1390,56:52.6,1.6071585,45.0947563,45.1051628,45.1144919,45.1417603,44.6357152
1391,57:02.6,1.60714169,45.0815741,45.1000801,45.1101003,45.1405334,44.5851222
1392,57:12.6,1.60716107,45.0747062,45.0977404,45.1019972,45.1241163,44.6189429
1393,57:22.6,1.60713618,45.0883023,45.1012359,45.1211821,45.13498,44.6350187
1394,57:32.6,1.60713596,45.0809526,45.0881632,45.1234492,45.1350757,44.6212436
1395,57:42.6,1.60713725,45.0893078,45.095695,45.1129908,45.1374737,44.6124414
1396,57:52.6,1.60711857,45.1003848,45.1042657,45.1150749,45.1312345,44.5985396
1397,58:02.6,1.60709754,45.0804916,45.1002206,45.1066526,45.1368546,44.6252535
1398,58:12.6,1.6071036,45.0937426,45.1042137,45.1153581,45.1448615,44.60162
1399,58:22.6,1.60709266,45.0852802,45.094963,45.1178914,45.1407481,44.5960951
1400,58:32.6,1.60707463,45.0924791,45.1080432,45.116628,45.1355235,44.6276292
1401,58:42.6,1.60708086,45.0935505,45.1053292,45.1312688,45.155377,44.615346
1402,58:52.6,1.60707053,45.0920506,45.1035112,45.1205561,45.1434248,44.6112841
1403,59:02.6,1.60705145,45.0985803,45.1013675,45.1129688,45.1334362,44.5912913
1404,59:12.6,1.60704619,45.087552,45.1034612,45.1007233,45.1475831,44.5853443
1405,59:22.6,1.60703649,45.0825146,45.099759,45.1046735,45.1323388,44.5737917
1406,59:32.6,1.60707516,45.0768263,45.094854,45.1210107,45.1519257,44.6320276
1407,59:42.6,1.6070436,45.1054343,45.1078332,45.127933,45.1486365,44.6242914
1408,59:52.6,1.60705101,45.1014022,45.1150388,45.1259163,45.1469937,44.6570878
1409,00:02.6,1.60700176,45.0905787,45.1110927,45.1227313,45.153367,44.6213758
1410,00:12.6,1.60701725,45.0833259,45.1080021,45.1202381,45.1540227,44.6511275
1411,00:22.6,1.60698776,45.1063545,45.1330853,45.1316973,45.1682314,44.6299688
1412,00:32.6,1.60697988,45.1086627,45.1235378,45.1391728,45.1683247,44.6655123
1413,00:42.6,1.60697227,45.1079535,45.122421,45.1427967,45.162231,44.6372928
1414,00:52.6,1.60696656,45.0954166,45.1206802,45.1326468,45.1561117,44.6627757
1415,01:02.6,1.60694606,45.1047157,45.1183545,45.1310586,45.1612208,44.6150586
1416,01:12.6,1.60696918,45.1017432,45.1197036,45.1277045,45.1534041,44.6208724
1417,01:22.6,1.60697384,45.0972368,45.1086956,45.1196616,45.1591101,44.5878718
1418,01:32.6,1.60696356,45.0970627,45.115213,45.1350385,45.1613562,44.6141195
1419,01:42.6,1.60696665,45.0966125,45.107596,45.1239493,45.1595394,44.5681134
1420,01:52.6,1.60694358,45.1019562,45.1061156,45.1227936,45.1528524,44.6468642
1421,02:02.6,1.60692778,45.1161876,45.1347944,45.1488761,45.1648471,44.6423849
1422,02:12.6,1.6069237,45.1109553,45.1152639,45.1430177,45.1625322,44.6297854
1423,02:22.6,1.6069126,45.1035599,45.1177117,45.1318053,45.1638826,44.629181
1424,02:32.6,1.60691494,45.1136634,45.1250168,45.1395584,45.1625855,44.6107245
1425,02:42.6,1.60692406,45.10391,45.112299,45.1275513,45.1715382,44.5689491
1426,02:52.6,1.6069027,45.0878947,45.1210989,45.1213981,45.1500051,44.6256899
1427,03:02.6,1.60690722,45.0991652,45.1145131,45.138912,45.1582791,44.6085462
1428,03:12.6,1.60690378,45.1106365,45.1323092,45.144594,45.1564701,44.6123002
1429,03:22.6,1.60689198,45.1008552,45.1201518,45.1331701,45.1547522,44.616358
1430,03:32.6,1.60689416,45.1031314,45.1229253,45.1382068,45.1772042,44.6742685
1431,03:42.6,1.60687448,45.1083591,45.1239924,45.147391,45.1667968,44.6427762
1432,03:52.6,1.60685935,45.1024399,45.123984,45.1330367,45.1667735,44.6457644
1433,04:02.6,1.60685295,45.1110332,45.1160236,45.1404727,45.1507165,44.6097228
1434,04:12.6,1.60687412,45.1086661,45.1241188,45.1379161,45.1560961,44.6126795
1435,04:22.6,1.60684499,45.1101319,45.1315396,45.1407219,45.1657002,44.6261106
1436,04:32.6,1.60682071,45.1143071,45.131145,45.1342518,45.1657046,44.6646858
1437,04:42.6,1.60680147,45.1219892,45.1273326,45.1469859,45.1716446,44.6474227
1438,04:52.6,1.60681189,45.1116924,45.1236362,45.1423324,45.1711757,44.6771627
1439,05:02.6,1.606797,45.1229806,45.1341078,45.1378992,45.1731265,44.6168455
1440,05:12.6,1.60680753,45.1035697,45.1266135,45.1442112,45.1647827,44.6506944
1441,05:22.6,1.60676622,45.1108282,45.1416809,45.1577046,45.1760656,44.6749894
1442,05:32.6,1.60677338,45.118724,45.1258566,45.1407937,45.1799399,44.6412778
1443,05:42.6,1.60678873,45.124893,45.1223465,45.1356037,45.1821268,44.6335048
1444,05:52.6,1.60678755,45.1067603,45.1281402,45.137113,45.1594864,44.6168083
1445,06:02.6,1.60677564,45.1157302,45.1388957,45.1374941,45.1827263,44.6427566
1446,06:12.6,1.6067706,45.1129082,45.1305834,45.141799,45.1705957,44.6352624
1447,06:22.6,1.60678482,45.1157114,45.1285056,45.1551676,45.16284,44.6178427
1448,06:32.6,1.60677581,45.1302922,45.1360886,45.1404117,45.1787931,44.628713
1449,06:42.6,1.60677098,45.1246465,45.1347046,45.1524694,45.175285,44.6463699
1450,06:52.6,1.60678215,45.1326843,45.1501953,45.1559687,45.1834843,44.6513739
1451,07:02.6,1.60675042,45.1134945,45.1307099,45.1423289,45.1722886,44.640572
1452,07:12.6,1.60671308,45.1036857,45.1246591,45.1506381,45.1608344,44.6381505
1453,07:22.6,1.60675423,45.1138711,45.1281713,45.1392191,45.1759241,44.5882152
1454,07:32.6,1.60673813,45.1238419,45.1345504,45.1469928,45.1795091,44.6435354
1455,07:42.6,1.6067426,45.1154693,45.1299396,45.1554677,45.1798076,44.6126235
1456,07:52.6,1.6067561,45.1029325,45.1288209,45.1529883,45.1751753,44.6177113
1457,08:02.6,1.60675933,45.1199807,45.1385722,45.1405305,45.1779884,44.6034078
1458,08:12.6,1.60674226,45.1263151,45.139035,45.1527096,45.1722403,44.5958595
1459,08:22.6,1.60676106,45.1214928,45.1356657,45.1554807,45.1750555,44.5987542
1460,08:32.6,1.60674565,45.1164556,45.1358591,45.1499908,45.1754059,44.6416774
1461,08:42.6,1.6067373,45.1336043,45.1442735,45.1590204,45.1812074,44.6311584
1462,08:52.6,1.60673482,45.1125076,45.1351702,45.1491913,45.1824225,44.5934277
1463,09:02.6,1.60673722,45.1220206,45.1405705,45.1603604,45.1819744,44.6308988
1464,09:12.6,1.60673926,45.1196868,45.1296638,45.1526646,45.181941,44.6043887
1465,09:22.6,1.60672972,45.1292785,45.1348787,45.1594045,45.1752436,44.6121202
1466,09:32.6,1.60671283,45.1294156,45.1381813,45.1545045,45.1824678,44.6194866
1467,09:42.6,1.60674742,45.1236447,45.1404235,45.1513531,45.1898935,44.6173805
1468,09:52.6,1.60671029,45.1264957,45.1502703,45.1420902,45.1846143,44.6049181
1469,10:02.6,1.60672587,45.1211246,45.1474459,45.1584712,45.1852333,44.6468404
1470,10:12.6,1.60669158,45.1289015,45.1509985,45.1592542,45.1823835,44.6255531
1471,10:22.6,1.60669356,45.1198845,45.1390643,45.1617302,45.1824418,44.6425382
1472,10:32.6,1.60669141,45.1260153,45.1450376,45.1482969,45.1830758,44.6196517
1473,10:42.6,1.60668824,45.1195624,45.1444058,45.1498047,45.178303,44.6320352
1474,10:52.6,1.60669682,45.1178353,45.1294472,45.1490841,45.1719214,44.5849811
1475,11:02.6,1.60670095,45.1062208,45.1233531,45.1438876,45.18667,44.6151634
1476,11:12.6,1.6067182,45.125149,45.1399445,45.1571944,45.1696663,44.6379229
1477,11:22.6,1.60667267,45.1231623,45.1391135,45.1590771,45.1823191,44.6340106
1478,11:32.6,1.60666275,45.1363655,45.1579817,45.1682433,45.1923913,44.6346809
1479,11:42.6,1.60665779,45.1211429,45.1345618,45.1388594,45.1749108,44.649984
1480,11:52.6,1.60667168,45.1303744,45.1408679,45.1602108,45.1876555,44.6364116
1481,12:02.6,1.6066474,45.1269754,45.1401749,45.1586463,45.1839277,44.6272325
1482,12:12.6,1.60663152,45.1281487,45.1556781,45.1590303,45.1851049,44.6044181
1483,12:22.6,1.60665669,45.1234839,45.137868,45.1635576,45.1849764,44.6309795
1484,12:32.6,1.6066531,45.1226559,45.1454955,45.1554415,45.1818127,44.6006574
1485,12:42.6,1.60664318,45.1386989,45.1503712,45.1565517,45.1734966,44.6617665
1486,12:52.6,1.60663673,45.1230926,45.1474654,45.1489195,45.1827107,44.5923861
1487,13:02.6,1.60663549,45.1334252,45.159395,45.1626098,45.2117155,44.6166948
1488,13:12.6,1.60664789,45.1377751,45.1519614,45.1699458,45.1879042,44.6092598
1489,13:22.6,1.6066178,45.1378473,45.1611394,45.1716419,45.1980626,44.6555219
1490,13:32.6,1.60658726,45.1172123,45.1450832,45.1530355,45.170785,44.6239527
1491,13:42.6,1.60660368,45.1437,45.1562238,45.1681248,45.1894587,44.6705201
1492,13:52.6,1.60659914,45.1369422,45.1558881,45.1607075,45.1870158,44.6658533
1493,14:02.6,1.60657337,45.1482632,45.1635943,45.1715314,45.2035338,44.6596386
1494,14:12.6,1.60658392,45.1414471,45.1649947,45.1553873,45.1931136,44.5859755
1495,14:22.6,1.60659266,45.1293785,45.1443384,45.1609152,45.181212,44.6206192
1496,14:32.6,1.60660534,45.1349557,45.1428976,45.1559364,45.1981111,44.621097
1497,14:42.6,1.60658398,45.1236142,45.1528029,45.1731487,45.1933019,44.6380531
1498,14:52.6,1.60659412,45.1346969,45.1558737,45.1548865,45.1951368,44.6065746
1499,15:02.6,1.60660051,45.1235513,45.1470929,45.1492076,45.1897022,44.634777
1500,15:12.6,1.60659183,45.1258031,45.1471658,45.1461043,45.1883584,44.6091059
1501,15:22.6,1.60657802,45.1397786,45.1579948,45.1796051,45.2106927,44.6461347
1502,15:32.6,1.60657932,45.1380126,45.1541139,45.1673912,45.2052075,44.6344593
1503,15:42.6,1.60657678,45.1301976,45.1508357,45.1659945,45.1995122,44.6438787
1504,15:52.6,1.60656044,45.1313488,45.149534,45.1623372,45.1850669,44.5931084
1505,16:02.6,1.6065576,45.1344483,45.1580157,45.1795377,45.1906532,44.6541114
1506,16:12.6,1.60655506,45.1379461,45.144485,45.1611718,45.1920501,44.638861
1507,16:22.6,1.60655771,45.1296597,45.1533854,45.1637111,45.1899164,44.6491848
1508,16:32.6,1.60656419,45.1435526,45.1508228,45.1686108,45.2017973,44.649552
1509,16:42.6,1.60656424,45.1596869,45.1642174,45.1663787,45.194073,44.6203086
1510,16:52.6,1.60656479,45.1260648,45.1427217,45.1579829,45.1890324,44.6103607
1511,17:02.6,1.60657656,45.129403,45.1448208,45.1633941,45.2014815,44.642718
1512,17:12.6,1.60655873,45.124222,45.1492356,45.1596806,45.1945744,44.6222725
1513,17:22.6,1.60654004,45.1382687,45.1433223,45.1761238,45.2024129,44.6648073
1514,17:32.6,1.6065409,45.132514,45.147676,45.1594623,45.1850119,44.6354625
1515,17:42.6,1.6065474,45.1449005,45.1345499,45.176898,45.2022028,44.6237482
1516,17:52.6,1.60655454,45.144446,45.1594157,45.1709059,45.1968732,44.6058302
1517,18:02.6,1.6065342,45.136375,45.1511526,45.1695206,45.1886224,44.6221328
1518,18:12.6,1.60656849,45.1441324,45.1485472,45.1730946,45.2030684,44.6212564
1519,18:22.6,1.60653001,45.1393495,45.1663557,45.176846,45.197795,44.6586271
1520,18:32.6,1.60652218,45.1362493,45.1548508,45.1620329,45.1953908,44.6194587
1521,18:42.6,1.60652042,45.1349931,45.1392117,45.1645112,45.2081816,44.6275631
1522,18:52.6,1.60655586,45.1389805,45.160849,45.1729209,45.1978533,44.6488763
1523,19:02.6,1.60653153,45.1391289,45.166856,45.1858833,45.215349,44.5894393
1524,19:12.6,1.60652629,45.1417907,45.1691083,45.1735092,45.2057343,44.6468906
1525,19:22.6,1.60654079,45.1308529,45.1442658,45.1681701,45.1832257,44.6317614
1526,19:32.6,1.60653012,45.1247327,45.1367612,45.1571198,45.1966486,44.601251
1527,19:42.6,1.60650452,45.1406122,45.152325,45.159403,45.2024594,44.6222334
